run_id,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,Model,mode,amas_score,maes_score,mseaq_anx,mseaq_se,total_correct,n_observations,confidence,accuracy,confidence_scaled,delta_confidence,math_lover_flg,math_hater_flg
ba6c6cef38,19,transgender,heterosexual,Naples,full-time student,upper secondary,single,0,native-born Italian,Atheist,primary school,master's degree,"travel, rock climbing","maths, philosophy","physics, literature",68,high,95,high,59,moderate,73,high,51,moderate,Mistral Small 4,human,38,38,43,28,13,18,4.388888888888889,0.7222222222222222,0.7250000000000002,-0.0027777777777779,True,False
0cd434c675,19,man,heterosexual,Lecce,full-time student,vocational diploma,single,0,native-born Italian,Atheist,upper secondary,no formal education,"painting, gardening, baking, board games","economics, biology","history, art",72,high,91,high,40,moderate,27,low,83,high,Mistral Small 4,human,36,39,80,21,13,18,3.388888888888889,0.7222222222222222,0.275,0.4472222222222222,False,False
5102ecef45,19,man,heterosexual,New York,employed part-time,bachelor's degree,single,0,native-born American,Islam,bachelor's degree,primary school,"volunteering, classical music, birdwatching, knitting, hiking","philosophy, maths","history, chemistry",83,high,1,low,97,high,100,high,76,high,Mistral Small 4,human,36,39,42,31,13,18,4.055555555555555,0.7222222222222222,0.575,0.1472222222222222,True,False
8d6007a073,50,woman,heterosexual,Los Angeles,employed full-time,upper secondary,married,1,immigrant,Christianity,lower secondary,no formal education,"gardening, hiking, reading novels","philosophy, maths","art, economics",71,high,72,high,3,low,73,high,25,low,Mistral Small 4,human,37,37,75,35,13,18,3.888888888888889,0.7222222222222222,0.5,0.2222222222222222,True,False
5dac046fe8,35,woman,bisexual,New York,self-employed,upper secondary,single,0,native-born American,Hinduism,bachelor's degree,bachelor's degree,"birdwatching, travel, gardening, cycling","literature, art","history, computer science",84,high,78,high,34,moderate,5,low,93,high,Mistral Small 4,human,39,27,81,17,12,18,4.111111111111111,0.6666666666666666,0.5999999999999999,0.0666666666666667,False,False
612e2c17a8,21,man,asexual,New York,full-time student,bachelor's degree,single,0,immigrant,Hinduism,primary school,upper secondary,"cinema, reading novels, yoga, cooking","art, computer science","biology, literature",8,low,37,moderate,46,moderate,28,low,54,moderate,Mistral Small 4,human,32,31,71,21,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,False
738e71cd00,22,man,heterosexual,Rome,self-employed,bachelor's degree,in a relationship,0,native-born Italian,Atheist,master's degree,upper secondary,"videogames, board games, travel","chemistry, physics","computer science, philosophy",47,moderate,44,moderate,12,low,21,low,86,high,Mistral Small 4,human,36,37,85,21,12,18,4.055555555555555,0.6666666666666666,0.575,0.0916666666666666,False,False
c683b666da,18,non-binary,heterosexual,New York,full-time student,upper secondary,single,0,native-born American,Islam,bachelor's degree,lower secondary,"cycling, football (calcio)","history, maths","physics, computer science",89,high,86,high,10,low,71,high,0,low,Mistral Small 4,human,33,37,40,29,15,18,4.0,0.8333333333333334,0.55,0.2833333333333333,True,False
4c9412d5ae,21,man,asexual,Lecce,unemployed,bachelor's degree,single,0,native-born Italian,Atheist,vocational diploma,upper secondary,"knitting, hiking, travel, gardening","biology, economics","chemistry, philosophy",93,high,31,low,21,low,66,moderate,11,low,Mistral Small 4,human,31,33,77,22,13,18,4.0,0.7222222222222222,0.55,0.1722222222222221,False,False
2515916cc5,70,genderqueer,heterosexual,Milan,self-employed,lower secondary,in a relationship,1,native-born Italian,Christianity,primary school,PhD,"gardening, travel, cooking, cinema, knitting","chemistry, physics","computer science, maths",93,high,24,low,71,high,10,low,53,moderate,Mistral Small 4,human,29,16,87,16,13,18,3.8333333333333335,0.7222222222222222,0.4750000000000001,0.2472222222222221,False,True
18d6f32f49,18,man,bisexual,Philadelphia,full-time student,vocational diploma,single,0,native-born American,Islam,PhD,master's degree,"gardening, travel","philosophy, history","literature, biology",50,moderate,15,low,26,low,82,high,28,low,Mistral Small 4,human,33,27,66,24,14,18,3.611111111111111,0.7777777777777778,0.375,0.4027777777777777,False,False
87fa870d1e,23,woman,homosexual,Bologna,employed full-time,vocational diploma,single,0,immigrant,Christianity,primary school,PhD,"volunteering, board games","literature, chemistry","art, computer science",7,low,28,low,28,low,93,high,70,high,Mistral Small 4,human,29,28,81,18,13,18,4.055555555555555,0.7222222222222222,0.575,0.1472222222222222,False,False
6c6e7af6ff,24,agender,bisexual,Washington DC,unemployed,upper secondary,single,0,native-born American,Christianity,master's degree,bachelor's degree,"cycling, cooking, volunteering","philosophy, economics","physics, chemistry",53,moderate,9,low,33,moderate,41,moderate,96,high,Mistral Small 4,human,39,24,85,22,14,18,4.055555555555555,0.7777777777777778,0.575,0.2027777777777778,False,False
a030d1241a,24,man,heterosexual,Milan,employed full-time,lower secondary,married,0,native-born Italian,Judaism,no formal education,upper secondary,"running, photography, travel, football (calcio), board games","economics, chemistry","physics, computer science",92,high,62,moderate,13,low,32,low,57,moderate,Mistral Small 4,human,39,27,87,24,13,18,3.6666666666666665,0.7222222222222222,0.3999999999999999,0.3222222222222222,False,False
7395fc801a,50,man,heterosexual,Bologna,self-employed,vocational diploma,divorced,1,native-born Italian,Islam,master's degree,PhD,"videogames, football (calcio), rock climbing","philosophy, art","economics, literature",17,low,11,low,48,moderate,59,moderate,96,high,Mistral Small 4,human,34,24,80,17,13,18,3.5555555555555554,0.7222222222222222,0.3499999999999999,0.3722222222222223,False,False
77e129a27d,19,woman,heterosexual,Kansas City,employed part-time,upper secondary,single,0,native-born American,Islam,no formal education,primary school,"travel, photography","computer science, art","economics, maths",78,high,69,high,59,moderate,20,low,24,low,Mistral Small 4,human,23,29,82,21,11,18,4.0,0.6111111111111112,0.55,0.0611111111111111,False,True
6760651aba,18,woman,heterosexual,Kansas City,unemployed,vocational diploma,single,0,native-born American,Islam,primary school,no formal education,"cinema, football (calcio), knitting","economics, literature","maths, physics",81,high,36,moderate,6,low,88,high,3,low,Mistral Small 4,human,27,20,78,17,12,18,3.5,0.6666666666666666,0.325,0.3416666666666666,False,True
bf13f7bd81,35,man,asexual,Lecce,employed full-time,upper secondary,single,1,native-born Italian,Islam,upper secondary,vocational diploma,"running, photography","computer science, physics","economics, art",70,high,32,low,16,low,17,low,9,low,Mistral Small 4,human,36,37,50,23,13,18,4.055555555555555,0.7222222222222222,0.575,0.1472222222222222,False,False
8a32ce30c4,18,man,heterosexual,Kansas City,full-time student,vocational diploma,single,1,immigrant,Agnostic,no formal education,no formal education,"board games, cinema","computer science, chemistry","literature, art",30,low,69,high,52,moderate,83,high,40,moderate,Mistral Small 4,human,34,37,74,27,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,False
0ad1a7e59e,28,man,heterosexual,Washington DC,unemployed,upper secondary,married,1,immigrant,Christianity,vocational diploma,bachelor's degree,"classical music, videogames","art, computer science","philosophy, physics",9,low,29,low,41,moderate,29,low,3,low,Mistral Small 4,human,39,27,81,21,14,18,3.6666666666666665,0.7777777777777778,0.3999999999999999,0.3777777777777778,False,False
5f9bf4ad17,26,woman,heterosexual,Kansas City,employed full-time,upper secondary,married,0,native-born American,Hinduism,lower secondary,vocational diploma,"hiking, classical music, birdwatching","computer science, economics","art, literature",30,low,23,low,60,moderate,74,high,64,moderate,Mistral Small 4,human,36,36,84,25,12,18,3.9444444444444446,0.6666666666666666,0.5250000000000001,0.1416666666666665,False,False
334710f365,21,woman,heterosexual,Naples,full-time student,bachelor's degree,in a relationship,0,native-born Italian,Agnostic,no formal education,primary school,"gardening, videogames, travel, rock climbing, volunteering","maths, computer science","art, literature",79,high,63,moderate,93,high,37,moderate,10,low,Mistral Small 4,human,35,32,51,35,13,18,4.388888888888889,0.7222222222222222,0.7250000000000002,-0.0027777777777779,True,False
86536e66f6,30,woman,heterosexual,Bari,employed part-time,bachelor's degree,single,2,native-born Italian,Hinduism,PhD,bachelor's degree,"football (calcio), painting, birdwatching","physics, chemistry","literature, computer science",55,moderate,66,moderate,75,high,40,moderate,7,low,Mistral Small 4,human,40,41,79,24,13,18,3.7777777777777777,0.7222222222222222,0.4499999999999999,0.2722222222222222,False,False
62f526ca76,21,woman,bisexual,Washington DC,full-time student,bachelor's degree,single,0,immigrant,Islam,PhD,PhD,"photography, travel, videogames","physics, economics","philosophy, history",61,moderate,26,low,49,moderate,84,high,21,low,Mistral Small 4,human,36,37,68,21,14,18,3.9444444444444446,0.7777777777777778,0.5250000000000001,0.2527777777777776,False,False
9cb8483fe9,27,woman,heterosexual,Bologna,employed full-time,upper secondary,in a relationship,0,immigrant,Islam,master's degree,no formal education,"volunteering, photography","physics, maths","art, literature",68,high,64,moderate,18,low,26,low,69,high,Mistral Small 4,human,36,35,61,31,12,18,4.111111111111111,0.6666666666666666,0.5999999999999999,0.0666666666666667,True,False
62ca4bfde8,22,woman,heterosexual,New York,full-time student,bachelor's degree,single,2,native-born American,Atheist,primary school,lower secondary,"volunteering, rock climbing","history, physics","chemistry, maths",23,low,44,moderate,97,high,32,low,40,moderate,Mistral Small 4,human,29,24,81,16,13,18,4.0,0.7222222222222222,0.55,0.1722222222222221,False,True
12d6da35cd,23,genderqueer,asexual,Philadelphia,full-time student,master's degree,single,0,native-born American,Islam,vocational diploma,no formal education,"classical music, birdwatching, yoga, volunteering","history, physics","chemistry, literature",62,moderate,34,moderate,9,low,1,low,32,low,Mistral Small 4,human,33,33,62,21,11,18,3.7777777777777777,0.6111111111111112,0.4499999999999999,0.1611111111111112,False,False
de5d734db6,27,man,asexual,Los Angeles,employed full-time,lower secondary,in a relationship,0,native-born American,Buddhism,no formal education,PhD,"rock climbing, travel, photography, knitting, baking","physics, philosophy","biology, art",74,high,63,moderate,61,moderate,95,high,61,moderate,Mistral Small 4,human,33,37,77,22,13,18,3.888888888888889,0.7222222222222222,0.5,0.2222222222222222,False,False
6835fb81a5,19,man,heterosexual,Los Angeles,employed part-time,upper secondary,in a relationship,0,native-born American,Islam,vocational diploma,lower secondary,"cinema, cooking, classical music, knitting, videogames","biology, art","literature, philosophy",75,high,18,low,79,high,6,low,64,moderate,Mistral Small 4,human,34,33,81,22,13,18,4.0,0.7222222222222222,0.55,0.1722222222222221,False,False
cd45a5322b,23,woman,heterosexual,Chicago,employed full-time,bachelor's degree,single,0,native-born American,Hinduism,master's degree,primary school,"yoga, rock climbing, videogames, cinema","chemistry, computer science","physics, philosophy",23,low,85,high,65,moderate,78,high,83,high,Mistral Small 4,human,36,39,74,22,14,18,3.8333333333333335,0.7777777777777778,0.4750000000000001,0.3027777777777777,False,False
dca1218603,20,woman,heterosexual,Naples,full-time student,bachelor's degree,single,0,native-born Italian,Agnostic,master's degree,no formal education,"football (calcio), hiking","history, computer science","literature, art",51,moderate,28,low,42,moderate,52,moderate,55,moderate,Mistral Small 4,human,31,31,77,23,13,18,3.5,0.7222222222222222,0.325,0.3972222222222222,False,False
4ec1f21e8c,24,man,heterosexual,New York,self-employed,bachelor's degree,single,2,native-born American,Hinduism,primary school,primary school,"knitting, running","biology, maths","economics, computer science",4,low,80,high,92,high,46,moderate,33,moderate,Mistral Small 4,human,36,29,77,22,14,18,4.111111111111111,0.7777777777777778,0.5999999999999999,0.1777777777777779,True,False
2660aa8457,50,man,bisexual,Naples,employed full-time,master's degree,married,1,native-born Italian,Christianity,master's degree,no formal education,"birdwatching, travel, board games, football (calcio)","maths, biology","art, history",18,low,86,high,29,low,34,moderate,54,moderate,Mistral Small 4,human,36,37,43,34,11,18,4.0,0.6111111111111112,0.55,0.0611111111111111,True,False
cf3fe39443,21,man,homosexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Islam,primary school,bachelor's degree,"reading novels, gardening, running, cycling, yoga","history, economics","physics, maths",95,high,10,low,57,moderate,60,moderate,64,moderate,Mistral Small 4,human,29,19,79,18,12,18,3.6666666666666665,0.6666666666666666,0.3999999999999999,0.2666666666666666,False,True
dbe395d281,40,woman,heterosexual,Lecce,employed full-time,no formal education,married,2,native-born Italian,Hinduism,upper secondary,upper secondary,"knitting, birdwatching, hiking","history, art","chemistry, computer science",67,high,48,moderate,83,high,14,low,42,moderate,Mistral Small 4,human,29,19,86,15,11,18,4.0,0.6111111111111112,0.55,0.0611111111111111,False,False
8ca61f32a8,25,woman,homosexual,Kansas City,full-time student,bachelor's degree,in a relationship,0,native-born American,Christianity,vocational diploma,upper secondary,"baking, birdwatching, running, photography, hiking","biology, physics","economics, history",16,low,37,moderate,72,high,82,high,78,high,Mistral Small 4,human,34,30,79,21,13,18,3.9444444444444446,0.7222222222222222,0.5250000000000001,0.197222222222222,False,False
bc578cc96f,25,man,homosexual,Philadelphia,full-time student,master's degree,married,1,native-born American,Hinduism,primary school,PhD,"videogames, football (calcio), hiking","physics, art","economics, chemistry",32,low,54,moderate,58,moderate,3,low,73,high,Mistral Small 4,human,34,35,83,22,13,18,4.0,0.7222222222222222,0.55,0.1722222222222221,False,False
