run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,amas_score,mseaq_score,anxiety_score,anxiety_level,gender_level
2c5b1c33ea,mistral-small-latest,human,18,woman,bisexual,Kansas City,employed part-time,lower secondary,single,1,native-born American,Islam,master's degree,upper secondary,"board games, volunteering, knitting, cinema, cooking","computer science, biology","art, maths",31,low,62,moderate,0,low,1,low,60,moderate,26.0,79.0,105.0,low_anxiety,female
ff32c16322,mistral-small-latest,human,35,man,homosexual,Washington DC,employed full-time,bachelor's degree,married,2,native-born American,Islam,vocational diploma,lower secondary,"birdwatching, classical music, football (calcio), rock climbing","philosophy, history","economics, maths",18,low,69,high,48,moderate,41,moderate,81,high,29.0,81.0,110.0,low_anxiety,male
b5d6f7c421,mistral-small-latest,human,20,non-binary,heterosexual,Bari,full-time student,bachelor's degree,single,0,immigrant,Judaism,master's degree,lower secondary,"yoga, football (calcio)","philosophy, chemistry","literature, maths",95,high,56,moderate,47,moderate,68,high,0,low,32.0,62.0,94.0,low_anxiety,other
c98cb9ed05,mistral-small-latest,human,25,woman,homosexual,Washington DC,employed part-time,master's degree,married,0,immigrant,Christianity,no formal education,lower secondary,"yoga, baking, rock climbing, cooking, painting","philosophy, computer science","economics, chemistry",81,high,80,high,83,high,57,moderate,46,moderate,36.0,66.0,102.0,low_anxiety,female
1455a85718,mistral-small-latest,human,50,woman,heterosexual,Naples,employed full-time,bachelor's degree,single,0,immigrant,Hinduism,upper secondary,bachelor's degree,"football (calcio), gardening, cooking","art, physics","philosophy, history",82,high,17,low,27,low,14,low,30,low,36.0,74.0,110.0,low_anxiety,female
aaac018bc4,mistral-small-latest,human,29,man,heterosexual,Bari,self-employed,bachelor's degree,married,1,native-born Italian,Hinduism,lower secondary,lower secondary,"cinema, volunteering, birdwatching","computer science, physics","literature, chemistry",6,low,100,high,59,moderate,13,low,6,low,39.0,70.0,109.0,low_anxiety,male
9dbab3b6c2,mistral-small-latest,human,18,genderqueer,heterosexual,Rome,full-time student,vocational diploma,single,0,native-born Italian,Christianity,master's degree,primary school,"board games, football (calcio), baking","maths, history","physics, computer science",49,moderate,24,low,65,moderate,90,high,61,moderate,39.0,40.0,79.0,low_anxiety,other
83d8971554,mistral-small-latest,human,20,genderqueer,heterosexual,Chicago,full-time student,upper secondary,single,0,native-born American,Judaism,PhD,primary school,"running, photography, yoga, travel, reading novels","literature, physics","history, economics",16,low,76,high,56,moderate,52,moderate,18,low,32.0,66.0,98.0,low_anxiety,other
3d1b717832,mistral-small-latest,human,24,woman,bisexual,Philadelphia,employed full-time,upper secondary,single,0,immigrant,Agnostic,lower secondary,primary school,"running, painting, rock climbing, videogames","physics, art","biology, chemistry",9,low,35,moderate,12,low,14,low,13,low,31.0,79.0,110.0,low_anxiety,female
51bcb064a9,mistral-small-latest,human,50,man,heterosexual,Rome,employed full-time,bachelor's degree,married,2,immigrant,Islam,bachelor's degree,no formal education,"gardening, hiking, reading novels, painting","history, philosophy","computer science, economics",83,high,54,moderate,29,low,19,low,6,low,36.0,67.0,103.0,low_anxiety,male
3aba99f938,mistral-small-latest,human,25,non-binary,heterosexual,Chicago,employed full-time,bachelor's degree,in a relationship,1,native-born American,Hinduism,lower secondary,vocational diploma,"football (calcio), cycling","history, maths","philosophy, art",85,high,29,low,32,low,63,moderate,5,low,34.0,73.0,107.0,low_anxiety,other
4c88a0125d,mistral-small-latest,human,24,transgender,heterosexual,Washington DC,self-employed,master's degree,in a relationship,1,native-born American,Agnostic,lower secondary,lower secondary,"running, hiking","literature, biology","history, maths",91,high,16,low,83,high,44,moderate,6,low,28.0,80.0,108.0,low_anxiety,other
85896924d8,mistral-small-latest,human,28,woman,asexual,Bari,self-employed,lower secondary,single,0,native-born Italian,Islam,master's degree,upper secondary,"cycling, gardening, cooking, volunteering","art, physics","maths, literature",70,high,79,high,52,moderate,51,moderate,18,low,23.0,76.0,99.0,low_anxiety,female
60401e42f2,mistral-small-latest,human,23,man,asexual,New York,employed part-time,bachelor's degree,single,0,native-born American,Islam,primary school,master's degree,"reading novels, classical music, hiking","physics, biology","literature, art",73,high,18,low,50,moderate,11,low,59,moderate,36.0,66.0,102.0,low_anxiety,male
a0155851eb,mistral-small-latest,human,19,non-binary,bisexual,Los Angeles,full-time student,upper secondary,in a relationship,0,native-born American,Hinduism,PhD,PhD,"painting, rock climbing","history, literature","philosophy, art",15,low,74,high,97,high,13,low,14,low,29.0,80.0,109.0,low_anxiety,other
9009ec193e,mistral-small-latest,human,26,man,heterosexual,New York,unemployed,vocational diploma,in a relationship,1,native-born American,Judaism,bachelor's degree,PhD,"board games, videogames, volunteering, photography","art, chemistry","economics, maths",64,moderate,43,moderate,33,moderate,86,high,35,moderate,29.0,80.0,109.0,low_anxiety,male
3f460fbc5b,mistral-small-latest,human,20,man,bisexual,Rome,full-time student,upper secondary,single,0,native-born Italian,Islam,bachelor's degree,master's degree,"volunteering, reading novels, cycling, rock climbing, board games","maths, chemistry","physics, computer science",65,moderate,52,moderate,74,high,61,moderate,48,moderate,36.0,51.0,87.0,low_anxiety,male
030dfd2174,mistral-small-latest,human,30,agender,heterosexual,Los Angeles,employed full-time,vocational diploma,married,2,native-born American,Atheist,no formal education,bachelor's degree,"baking, hiking","chemistry, history","maths, biology",7,low,57,moderate,41,moderate,71,high,62,moderate,29.0,80.0,109.0,low_anxiety,other
3def5ddca0,mistral-small-latest,human,19,man,bisexual,Philadelphia,employed part-time,vocational diploma,in a relationship,0,native-born American,Judaism,primary school,bachelor's degree,"baking, running, yoga, football (calcio), painting","biology, literature","computer science, maths",47,moderate,90,high,17,low,0,low,44,moderate,27.0,82.0,109.0,low_anxiety,male
a73361ff3e,mistral-small-latest,human,35,man,heterosexual,Philadelphia,employed full-time,bachelor's degree,married,2,native-born American,Hinduism,no formal education,master's degree,"videogames, yoga","literature, biology","philosophy, art",71,high,85,high,33,moderate,100,high,83,high,36.0,73.0,109.0,low_anxiety,male
1033031ae8,mistral-small-latest,human,30,man,heterosexual,Chicago,employed full-time,upper secondary,in a relationship,2,native-born American,Judaism,lower secondary,PhD,"painting, cooking, yoga, photography","philosophy, literature","history, maths",32,low,64,moderate,17,low,44,moderate,36,moderate,31.0,75.0,106.0,low_anxiety,male
144f34f442,mistral-small-latest,human,24,agender,asexual,Kansas City,employed part-time,lower secondary,single,0,native-born American,Islam,PhD,upper secondary,"gardening, painting, classical music, cycling, photography","physics, computer science","maths, literature",71,high,73,high,82,high,63,moderate,86,high,27.0,81.0,108.0,low_anxiety,other
33cd7b3393,mistral-small-latest,human,40,man,heterosexual,Los Angeles,employed full-time,primary school,in a relationship,1,native-born American,Atheist,PhD,lower secondary,"painting, hiking, photography, reading novels, birdwatching","physics, economics","philosophy, maths",55,moderate,37,moderate,41,moderate,13,low,11,low,29.0,77.0,106.0,low_anxiety,male
0edd7129f7,mistral-small-latest,human,22,man,heterosexual,Milan,employed part-time,upper secondary,married,0,immigrant,Judaism,primary school,no formal education,"birdwatching, photography","maths, literature","computer science, philosophy",88,high,76,high,43,moderate,17,low,88,high,36.0,46.0,82.0,low_anxiety,male
4dc5b04147,mistral-small-latest,human,19,man,heterosexual,Rome,full-time student,vocational diploma,single,0,native-born Italian,Christianity,bachelor's degree,upper secondary,"running, volunteering, videogames, cinema, baking","physics, history","art, biology",1,low,58,moderate,79,high,72,high,12,low,34.0,44.0,78.0,low_anxiety,male
96f5d31462,mistral-small-latest,human,18,woman,homosexual,Chicago,full-time student,upper secondary,single,0,native-born American,Islam,primary school,lower secondary,"knitting, yoga, gardening, running","computer science, physics","biology, history",85,high,49,moderate,77,high,100,high,31,low,33.0,44.0,77.0,low_anxiety,female
2fed0073ca,mistral-small-latest,human,28,man,bisexual,Chicago,employed part-time,bachelor's degree,in a relationship,0,native-born American,Islam,lower secondary,primary school,"cycling, knitting","chemistry, philosophy","history, art",90,high,85,high,90,high,1,low,27,low,36.0,53.0,89.0,low_anxiety,male
7e1ff2f0e2,mistral-small-latest,human,50,man,bisexual,Bari,employed full-time,upper secondary,married,1,immigrant,Christianity,master's degree,vocational diploma,"board games, videogames","philosophy, maths","economics, biology",14,low,70,high,3,low,49,moderate,7,low,34.0,73.0,107.0,low_anxiety,male
f327c7cfc9,mistral-small-latest,human,24,woman,heterosexual,Washington DC,unemployed,bachelor's degree,single,0,native-born American,Islam,lower secondary,primary school,"cinema, football (calcio)","biology, philosophy","maths, computer science",91,high,54,moderate,6,low,29,low,11,low,23.0,80.0,103.0,low_anxiety,female
45b3c17d70,mistral-small-latest,human,28,woman,heterosexual,Bari,self-employed,bachelor's degree,in a relationship,0,native-born Italian,Atheist,lower secondary,upper secondary,"travel, cycling, birdwatching","chemistry, physics","maths, art",21,low,41,moderate,24,low,38,moderate,94,high,27.0,81.0,108.0,low_anxiety,female
0aebcbd04e,mistral-small-latest,human,50,woman,asexual,Kansas City,self-employed,bachelor's degree,single,0,immigrant,Islam,lower secondary,PhD,"classical music, running","philosophy, physics","maths, biology",4,low,75,high,64,moderate,87,high,39,moderate,27.0,64.0,91.0,low_anxiety,female
8170ab6c04,mistral-small-latest,human,26,woman,asexual,Philadelphia,full-time student,master's degree,married,2,native-born American,Islam,bachelor's degree,upper secondary,"hiking, cooking, photography, running, birdwatching","economics, computer science","chemistry, philosophy",23,low,94,high,62,moderate,92,high,21,low,31.0,61.0,92.0,low_anxiety,female
bfdd0aeb56,mistral-small-latest,human,19,woman,asexual,Rome,full-time student,upper secondary,single,0,native-born Italian,Christianity,vocational diploma,no formal education,"baking, volunteering, gardening, yoga, board games","chemistry, maths","economics, computer science",71,high,41,moderate,14,low,52,moderate,32,low,36.0,49.0,85.0,low_anxiety,female
2f8d91d931,mistral-small-latest,human,28,woman,heterosexual,Naples,employed full-time,PhD,single,0,native-born Italian,Atheist,bachelor's degree,master's degree,"running, birdwatching, travel, football (calcio), board games","art, maths","history, literature",41,moderate,13,low,54,moderate,29,low,26,low,38.0,36.0,74.0,low_anxiety,female
d230e12cee,mistral-small-latest,human,20,non-binary,heterosexual,Rome,full-time student,upper secondary,single,0,native-born Italian,Hinduism,no formal education,upper secondary,"football (calcio), photography","history, philosophy","economics, maths",24,low,72,high,88,high,93,high,7,low,29.0,78.0,107.0,low_anxiety,other
296067f38a,mistral-small-latest,human,18,man,heterosexual,Bari,full-time student,upper secondary,in a relationship,0,native-born Italian,Christianity,no formal education,PhD,"painting, cycling, baking, birdwatching, board games","economics, philosophy","art, biology",24,low,72,high,38,moderate,95,high,55,moderate,33.0,68.0,101.0,low_anxiety,male
9064c7e16e,mistral-small-latest,human,70,agender,asexual,Naples,retired,upper secondary,single,2,native-born Italian,Buddhism,master's degree,no formal education,"cinema, painting, baking, cooking, board games","literature, maths","biology, computer science",93,high,18,low,98,high,41,moderate,57,moderate,27.0,80.0,107.0,low_anxiety,other
e7d0b9f4a6,mistral-small-latest,human,26,man,heterosexual,Chicago,employed full-time,bachelor's degree,in a relationship,0,immigrant,Islam,no formal education,no formal education,"yoga, birdwatching, baking, rock climbing","art, computer science","physics, history",76,high,43,moderate,19,low,16,low,30,low,34.0,75.0,109.0,low_anxiety,male
ae7e6a8f96,mistral-small-latest,human,20,woman,heterosexual,Lecce,full-time student,upper secondary,single,0,native-born Italian,Islam,master's degree,upper secondary,"yoga, hiking","economics, literature","maths, art",17,low,33,moderate,43,moderate,21,low,54,moderate,24.0,78.0,102.0,low_anxiety,female
e86824e2a9,mistral-small-latest,human,35,man,heterosexual,Naples,employed full-time,lower secondary,married,2,native-born Italian,Christianity,master's degree,primary school,"cooking, board games, cycling, running, football (calcio)","chemistry, maths","history, biology",3,low,31,low,76,high,79,high,5,low,31.0,37.0,68.0,low_anxiety,male
456cfbe8e6,mistral-small-latest,human,28,woman,heterosexual,Los Angeles,self-employed,bachelor's degree,in a relationship,2,native-born American,Islam,PhD,PhD,"baking, painting, cooking, classical music, photography","chemistry, physics","maths, philosophy",57,moderate,61,moderate,41,moderate,0,low,89,high,27.0,82.0,109.0,low_anxiety,female
