run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level
2660aa8457,mistral-small-latest,human,50,man,bisexual,Naples,employed full-time,master's degree,married,1,native-born Italian,Christianity,master's degree,no formal education,"birdwatching, travel, board games, football (calcio)","maths, biology","art, history",18,low,86,high,29,low,34,moderate,54,moderate
cf3fe39443,mistral-small-latest,human,21,man,homosexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Islam,primary school,bachelor's degree,"reading novels, gardening, running, cycling, yoga","history, economics","physics, maths",95,high,10,low,57,moderate,60,moderate,64,moderate
dbe395d281,mistral-small-latest,human,40,woman,heterosexual,Lecce,employed full-time,no formal education,married,2,native-born Italian,Hinduism,upper secondary,upper secondary,"knitting, birdwatching, hiking","history, art","chemistry, computer science",67,high,48,moderate,83,high,14,low,42,moderate
8ca61f32a8,mistral-small-latest,human,25,woman,homosexual,Kansas City,full-time student,bachelor's degree,in a relationship,0,native-born American,Christianity,vocational diploma,upper secondary,"baking, birdwatching, running, photography, hiking","biology, physics","economics, history",16,low,37,moderate,72,high,82,high,78,high
bc578cc96f,mistral-small-latest,human,25,man,homosexual,Philadelphia,full-time student,master's degree,married,1,native-born American,Hinduism,primary school,PhD,"videogames, football (calcio), hiking","physics, art","economics, chemistry",32,low,54,moderate,58,moderate,3,low,73,high
b8340f3e66,mistral-small-latest,human,18,woman,heterosexual,Chicago,full-time student,vocational diploma,single,0,native-born American,Agnostic,upper secondary,lower secondary,"cooking, yoga, football (calcio)","literature, art","chemistry, economics",90,high,38,moderate,60,moderate,44,moderate,23,low
9fd82fcc66,mistral-small-latest,human,24,agender,heterosexual,Lecce,employed part-time,vocational diploma,in a relationship,0,immigrant,Atheist,upper secondary,lower secondary,"volunteering, videogames, gardening","history, maths","literature, physics",49,moderate,94,high,14,low,54,moderate,30,low
94d18415b2,mistral-small-latest,human,27,man,heterosexual,Los Angeles,employed part-time,bachelor's degree,in a relationship,1,native-born American,Christianity,upper secondary,master's degree,"board games, baking, reading novels","physics, computer science","history, philosophy",80,high,37,moderate,2,low,73,high,44,moderate
f09d0b920b,mistral-small-latest,human,20,non-binary,bisexual,Bologna,employed part-time,upper secondary,single,0,native-born Italian,Hinduism,PhD,upper secondary,"gardening, football (calcio), knitting, cinema, painting","chemistry, economics","history, physics",68,high,84,high,29,low,46,moderate,88,high
784bb21b2c,mistral-small-latest,human,20,non-binary,homosexual,Washington DC,full-time student,upper secondary,single,0,native-born American,Islam,vocational diploma,primary school,"rock climbing, travel, board games","computer science, physics","economics, philosophy",18,low,60,moderate,10,low,58,moderate,93,high
79ef7f0f36,mistral-small-latest,human,40,non-binary,homosexual,Kansas City,employed part-time,upper secondary,married,0,native-born American,Buddhism,primary school,bachelor's degree,"birdwatching, videogames, cooking, running","biology, economics","maths, art",54,moderate,47,moderate,59,moderate,27,low,37,moderate
f375028f38,mistral-small-latest,human,19,woman,heterosexual,Washington DC,full-time student,upper secondary,single,0,immigrant,Islam,vocational diploma,vocational diploma,"yoga, cycling, painting","chemistry, economics","physics, computer science",60,moderate,19,low,4,low,19,low,70,high
3d57d3e137,mistral-small-latest,human,20,woman,asexual,Naples,full-time student,vocational diploma,single,0,immigrant,Atheist,primary school,master's degree,"cycling, hiking","history, economics","biology, computer science",58,moderate,9,low,40,moderate,73,high,54,moderate
5d88c10320,mistral-small-latest,human,18,agender,asexual,Rome,full-time student,vocational diploma,single,0,native-born Italian,Christianity,lower secondary,no formal education,"baking, photography","economics, maths","literature, biology",71,high,48,moderate,85,high,16,low,99,high
86df3d72ed,mistral-small-latest,human,25,man,asexual,Washington DC,self-employed,bachelor's degree,married,0,native-born American,Buddhism,lower secondary,lower secondary,"painting, birdwatching, yoga","maths, art","literature, biology",31,low,6,low,97,high,43,moderate,6,low
7ab11f4ac0,mistral-small-latest,human,70,man,heterosexual,Kansas City,retired,lower secondary,widowed,2,native-born American,Judaism,no formal education,lower secondary,"birdwatching, cinema, football (calcio), gardening","maths, history","chemistry, biology",70,high,6,low,29,low,75,high,88,high
9efdd89687,mistral-small-latest,human,70,man,heterosexual,Chicago,retired,no formal education,divorced,2,immigrant,Atheist,primary school,master's degree,"travel, knitting, cycling, reading novels, hiking","physics, economics","maths, history",19,low,72,high,96,high,66,moderate,29,low
235608727d,mistral-small-latest,human,25,non-binary,heterosexual,Philadelphia,employed full-time,upper secondary,in a relationship,0,native-born American,Islam,master's degree,master's degree,"videogames, painting, gardening, volunteering","literature, chemistry","physics, maths",49,moderate,31,low,78,high,55,moderate,1,low
20556b8fd6,mistral-small-latest,human,25,woman,asexual,Kansas City,employed full-time,upper secondary,in a relationship,0,native-born American,Hinduism,vocational diploma,PhD,"baking, volunteering, classical music, knitting","literature, art","computer science, physics",0,low,26,low,50,moderate,52,moderate,37,moderate
f088b5ccb1,mistral-small-latest,human,22,man,asexual,Naples,self-employed,bachelor's degree,in a relationship,0,immigrant,Christianity,lower secondary,vocational diploma,"travel, cinema, videogames, yoga","physics, chemistry","philosophy, art",58,moderate,32,low,14,low,68,high,78,high
aa78763010,mistral-small-latest,human,70,woman,bisexual,Los Angeles,retired,upper secondary,married,2,native-born American,Atheist,PhD,no formal education,"knitting, rock climbing, birdwatching, gardening","philosophy, literature","biology, art",69,high,13,low,41,moderate,11,low,84,high
15cdd52b06,mistral-small-latest,human,18,man,asexual,Naples,full-time student,upper secondary,in a relationship,0,native-born Italian,Atheist,no formal education,lower secondary,"board games, hiking","economics, philosophy","chemistry, literature",22,low,40,moderate,62,moderate,27,low,24,low
26c6a39ec0,mistral-small-latest,human,19,man,bisexual,Naples,full-time student,upper secondary,single,0,native-born Italian,Islam,PhD,PhD,"board games, gardening, photography, cooking, cinema","maths, physics","biology, economics",38,moderate,9,low,76,high,16,low,72,high
e9fc218e44,mistral-small-latest,human,40,non-binary,heterosexual,Kansas City,employed full-time,lower secondary,married,1,native-born American,Atheist,upper secondary,no formal education,"hiking, yoga","physics, philosophy","biology, literature",100,high,0,low,25,low,5,low,61,moderate
936c3d10ff,mistral-small-latest,human,24,man,bisexual,Kansas City,self-employed,bachelor's degree,married,2,immigrant,Islam,PhD,upper secondary,"yoga, videogames, football (calcio), reading novels","biology, history","economics, literature",29,low,95,high,94,high,77,high,24,low
373f78bba9,mistral-small-latest,human,29,man,bisexual,Los Angeles,employed part-time,vocational diploma,married,0,native-born American,Judaism,lower secondary,master's degree,"gardening, birdwatching","biology, chemistry","philosophy, economics",11,low,46,moderate,67,high,24,low,68,high
d5bec1c45a,mistral-small-latest,human,50,woman,heterosexual,Philadelphia,unemployed,bachelor's degree,married,0,immigrant,Christianity,master's degree,master's degree,"volunteering, classical music, videogames, cinema","economics, biology","physics, chemistry",68,high,13,low,100,high,95,high,19,low
66de6629bf,mistral-small-latest,human,30,woman,heterosexual,Lecce,self-employed,lower secondary,in a relationship,1,native-born Italian,Buddhism,upper secondary,bachelor's degree,"travel, painting","maths, biology","history, computer science",86,high,78,high,85,high,3,low,68,high
df13d83d38,mistral-small-latest,human,30,woman,asexual,Lecce,unemployed,upper secondary,in a relationship,1,native-born Italian,Islam,PhD,vocational diploma,"hiking, volunteering","history, literature","maths, art",63,moderate,8,low,82,high,1,low,90,high
a78d5e9465,mistral-small-latest,human,21,genderqueer,heterosexual,New York,full-time student,upper secondary,married,1,immigrant,Christianity,primary school,master's degree,"gardening, rock climbing, baking, running, reading novels","art, philosophy","maths, chemistry",48,moderate,49,moderate,37,moderate,26,low,36,moderate
60c63c84d3,mistral-small-latest,human,24,non-binary,homosexual,Bologna,full-time student,bachelor's degree,single,0,native-born Italian,Judaism,primary school,upper secondary,"hiking, yoga, painting, knitting","economics, history","maths, computer science",65,moderate,25,low,37,moderate,74,high,74,high
9aef598893,mistral-small-latest,human,18,man,heterosexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Islam,PhD,upper secondary,"gardening, running, cinema, hiking, rock climbing","history, biology","chemistry, art",47,moderate,21,low,37,moderate,21,low,4,low
200232da25,mistral-small-latest,human,30,transgender,asexual,Bologna,employed full-time,lower secondary,married,2,immigrant,Islam,bachelor's degree,no formal education,"travel, football (calcio)","biology, computer science","literature, maths",67,high,50,moderate,37,moderate,42,moderate,12,low
0e653a5e38,mistral-small-latest,human,60,woman,bisexual,New York,employed full-time,vocational diploma,married,2,native-born American,Buddhism,lower secondary,vocational diploma,"cooking, photography, gardening, videogames, baking","physics, art","literature, chemistry",0,low,18,low,21,low,76,high,16,low
4ac7f420bc,mistral-small-latest,human,20,woman,bisexual,Washington DC,full-time student,upper secondary,in a relationship,0,native-born American,Hinduism,upper secondary,vocational diploma,"football (calcio), baking, hiking","chemistry, computer science","biology, maths",39,moderate,38,moderate,96,high,62,moderate,68,high
6409142f83,mistral-small-latest,human,21,man,heterosexual,Bologna,unemployed,upper secondary,single,0,native-born Italian,Islam,primary school,no formal education,"photography, classical music","economics, chemistry","maths, literature",33,moderate,82,high,49,moderate,58,moderate,55,moderate
3857b95e2a,mistral-small-latest,human,30,woman,heterosexual,Naples,employed full-time,upper secondary,single,1,native-born Italian,Hinduism,master's degree,bachelor's degree,"cinema, cycling, running","art, economics","chemistry, computer science",90,high,10,low,9,low,48,moderate,1,low
a664a6e558,mistral-small-latest,human,35,man,heterosexual,Chicago,employed full-time,lower secondary,married,2,immigrant,Hinduism,upper secondary,PhD,"gardening, running, rock climbing","history, philosophy","art, physics",62,moderate,46,moderate,45,moderate,68,high,53,moderate
b1ea7136ca,mistral-small-latest,human,22,man,heterosexual,Bari,part-time student,bachelor's degree,single,0,immigrant,Islam,PhD,vocational diploma,"reading novels, rock climbing, board games, yoga, baking","history, philosophy","literature, economics",40,moderate,57,moderate,27,low,58,moderate,75,high
8099e2b895,mistral-small-latest,human,20,agender,heterosexual,Bologna,full-time student,upper secondary,single,0,native-born Italian,Atheist,master's degree,no formal education,"volunteering, painting, gardening, baking, cooking","chemistry, biology","philosophy, economics",78,high,3,low,60,moderate,87,high,58,moderate
5cad7edb61,mistral-small-latest,human,50,woman,asexual,Philadelphia,employed part-time,upper secondary,married,1,native-born American,Christianity,vocational diploma,vocational diploma,"classical music, birdwatching","philosophy, art","physics, computer science",22,low,72,high,69,high,100,high,79,high
